Open,High,Low,Close,Volume,Dividends,Stock Splits,Sentiment_Score,Ticker
184.8188233059542,186.47326635748277,184.0015628078464,185.656005859375,72044800,0.0,0.0,0.0,AAPL
186.8819036535792,187.66926595480425,185.6659889969534,186.8021697998047,52393600,0.0,0.0,0.0,AAPL
187.28056849688068,190.0113806876588,186.74236879853999,189.08450317382812,70400000,0.0,0.0,0.0,AAPL
189.83199615864385,190.45989075478766,189.02471179656044,189.2041015625,52845200,0.0,0.0,0.0,AAPL
188.87519880271202,190.17084727488813,188.54630236847427,189.23399353027344,41282900,0.0,0.0,0.0,AAPL
188.69582178398366,191.27714266640717,188.37688635675946,190.40008544921875,44361300,0.0,0.0,0.0,AAPL
190.44991454290118,192.08442053272114,190.28048580582154,191.70570373535156,42309400,0.0,0.0,0.0,AAPL
191.625965130265,192.17412585880137,189.63266445026173,190.2605438232422,34648500,0.0,0.0,0.0,AAPL
190.34027016979292,190.36020743395642,186.0048504863481,186.25401306152344,51005900,0.0,0.0,0.0,AAPL
188.1875250894915,189.94162421863646,187.41012383078694,189.3436279296875,36294600,0.0,0.0,0.0,AAPL
190.86848939299406,192.35350378297326,188.46657377923762,189.3535919189453,52280100,0.0,0.0,0.0,AAPL
188.97487295416659,191.6060292626522,188.8752018363686,189.652587890625,53068000,0.0,0.0,0.0,AAPL
190.12102272627732,191.53626445370173,189.99146851693155,190.6492462158203,49947900,0.0,0.0,0.0,AAPL
190.79873376551856,191.92495345858123,189.2738600399137,191.60601806640625,75158300,0.0,0.0,0.0,AAPL
192.25384615761888,194.33685694398167,191.8751293663799,193.38006591796875,50080500,0.0,0.0,0.0,AAPL
193.98801176077237,194.66574186569684,192.38340418619828,193.69898986816406,47471400,0.0,0.0,0.0,AAPL
194.74547082752238,196.24044634116564,194.2172473626493,195.21389770507812,54156800,0.0,0.0,0.0,AAPL
195.0345211925245,195.84180559150522,193.51960831096955,193.8285675048828,41181800,0.0,0.0,0.0,AAPL
193.99796669662618,196.28030430445062,193.48968053965237,196.23046875,53103900,0.0,0.0,0.0,AAPL
196.2404356269631,196.63910486677477,191.50634675889475,192.4730987548828,97262100,0.0,0.0,0.0,AAPL
193.00133588013964,206.46609195915696,192.9814138224934,206.45611572265625,172373300,0.0,0.0,0.0,AAPL
206.67538853844061,219.46241499269527,206.20696163392407,212.35630798339844,198134300,0.0,0.0,0.0,AAPL
214.02069454325613,216.02395620562416,210.89121315624297,213.52236938476562,97862700,0.0,0.0,0.0,AAPL
213.13367378271622,214.44924427717243,210.59221246372425,211.77822875976562,70122700,0.0,0.0,0.0,AAPL
212.65527993528355,218.21659070332575,212.0074632920053,215.94422912597656,93728300,0.0,0.0,0.0,AAPL
216.86113841241473,217.89766325641614,212.28651711595563,213.5721893310547,79943300,0.0,0.0,0.0,AAPL
213.21339445126264,213.5223688231627,208.1504242370716,208.97763061523438,86172500,0.0,0.0,0.0,AAPL
209.6852627905662,211.18023828891836,206.41625091745033,206.79498291015625,246421400,0.0,0.0,0.0,AAPL
207.02421872275744,211.9875333707341,205.89799892378585,207.44281005859375,80727000,0.0,0.0,0.0,AAPL
208.44940858434205,210.67194975002218,207.91122410230182,208.36968994140625,56713900,0.0,0.0,0.0,AAPL
210.79155216910215,214.1402980033581,209.9344322470105,212.5356903076172,66213200,0.0,0.0,0.0,AAPL
213.97087836680484,215.01736433595826,211.63872006367095,213.3828582763672,49772700,0.0,0.0,0.0,AAPL
215.0472324898511,215.34623061165473,209.5955543096767,209.9144744873047,82542700,0.0,0.0,0.0,AAPL
211.37956216985054,216.78140506529675,211.2101334408119,216.02395629882812,60402900,0.0,0.0,0.0,AAPL
215.42595595595571,219.64179766849512,214.3794853085834,219.53216552734375,58046200,0.0,0.0,0.0,AAPL
219.26308073535034,220.80789184570312,218.29632866276663,220.80789184570312,37369800,0.0,0.0,0.0,AAPL
220.90754038733803,225.69146503075916,220.90754038733803,225.5818328857422,60412400,0.0,0.0,0.0,AAPL
226.32931907748747,227.08678305881674,222.50218547217585,227.056884765625,59085900,0.0,0.0,0.0,AAPL
227.1664984715379,228.631575647805,225.6117264169712,227.9139862060547,48076100,0.0,0.0,0.0,AAPL
228.5319341376685,232.29927134034506,228.48209857735924,232.19960021972656,62627700,0.0,0.0,0.0,AAPL
230.61492037011672,231.61157070495582,225.01375035477759,226.80772399902344,64710600,0.0,0.0,0.0,AAPL
228.1531925563972,231.86073301422448,227.91399100155513,229.76776123046875,53046500,0.0,0.0,0.0,AAPL
235.68787221439834,236.43535998230433,232.3092281117703,233.61483764648438,62631300,0.0,0.0,0.0,AAPL
234.2128217621178,235.47857190808813,231.55176727169922,234.03343200683594,43234300,0.0,0.0,0.0,AAPL
228.68140979310064,230.68468664215072,225.88082486496336,228.1133270263672,57345900,0.0,0.0,0.0,AAPL
229.50865061099643,229.66811832325195,221.52548646122014,223.4290771484375,66034600,0.0,0.0,0.0,AAPL
224.06692564873424,226.04028896611686,222.5320756847993,223.55862426757812,49151500,0.0,0.0,0.0,AAPL
226.24957960487185,227.01700459563804,222.34271224556252,223.20980834960938,48201800,0.0,0.0,0.0,AAPL
223.61843101438217,226.17982967750157,221.93408951337017,224.25628662109375,39960300,0.0,0.0,0.0,AAPL
223.24968592545983,224.04700927387208,216.40270265661363,217.80796813964844,61777600,0.0,0.0,0.0,AAPL
218.19665359620475,220.11023564894725,213.9010930254534,216.76148986816406,51391200,0.0,0.0,0.0,AAPL
217.96741565742542,218.75477790382115,215.2864239407029,217.2299041748047,41601300,0.0,0.0,0.0,AAPL
216.23326096996,218.5654190781,215.0273073866339,217.50897216796875,36311800,0.0,0.0,0.0,AAPL
218.45578591171193,219.59196666736065,215.3960621319004,218.0670928955078,41643800,0.0,0.0,0.0,AAPL
220.6982497488722,223.07028238181744,219.89096542123676,221.3361053466797,50036300,0.0,0.0,0.0,AAPL
223.61843367222977,223.72806581879624,216.29306274041448,217.62857055664062,62501000,0.0,0.0,0.0,AAPL
218.41592196270943,224.84432899946665,216.98075820790513,219.12355041503906,105568600,0.0,0.0,0.0,AAPL
198.42310739676375,212.7848420736874,195.34346157584417,208.5690155029297,119548600,0.0,0.0,0.0,AAPL
204.612330181792,209.28662299148326,200.39650324752455,206.53585815429688,69660500,0.0,0.0,0.0,AAPL
206.2069550428707,212.9243839975228,205.69866882998738,209.1171875,63516400,0.0,0.0,0.0,AAPL
212.39614722358988,213.4824924067945,208.13048513245963,212.59547424316406,47161100,0.0,0.0,0.0,AAPL
211.38955402452135,216.05387055494424,211.259984607228,215.51568603515625,42201600,0.0,0.0,0.0,AAPL
215.59550663031672,219.02793942662467,215.12653755613,217.0522918701172,38028100,0.25,0.0,0.0,AAPL
218.52902632127157,221.40270642093424,218.52902632127157,220.78407287597656,44155300,0.0,0.0,0.0,AAPL
220.08562480803565,222.54021400164925,219.21752501736546,221.23309326171875,41960600,0.0,0.0,0.0,AAPL
224.10676986474735,224.8551228159093,222.27079905335071,224.22650146484375,46414000,0.0,0.0,0.0,AAPL
223.42826155403992,226.33187474025672,223.15885022096822,225.5535888671875,44340200,0.0,0.0,0.0,AAPL
225.2243113108782,225.4937226434457,222.5501887780633,225.39393615722656,40687800,0.0,0.0,0.0,AAPL
225.27420804373648,226.6711275207631,224.95490346311303,226.0125732421875,30299000,0.0,0.0,0.0,AAPL
226.02254833732334,227.47933353511345,224.5557753561492,225.90280151367188,34765500,0.0,0.0,0.0,AAPL
227.28976176117078,227.8385569948794,223.4083048904395,224.03692626953125,43695300,0.0,0.0,0.0,AAPL
225.16444130741013,227.7188169640382,223.83736023691762,226.3418426513672,38677300,0.0,0.0,0.0,AAPL
226.2620154817008,226.7808777924977,223.39832305195915,226.68109130859375,30602200,0.0,0.0,0.0,AAPL
225.5036798955901,228.3474270817302,224.39611696496783,227.5292205810547,35934600,0.0,0.0,0.0,AAPL
227.4194670399241,229.35520907583674,225.18438078371824,225.99261474609375,38052200,0.0,0.0,0.0,AAPL
229.59470189609323,232.4085012026452,228.37737982242845,229.28536987304688,51906300,0.0,0.0,0.0,AAPL
229.6844899472923,229.89402024722435,226.98043458769098,228.49710083007812,52990800,0.0,0.0,0.0,AAPL
228.04808224732741,228.49709095305272,220.68428466242796,222.28077697753906,50190600,0.0,0.0,0.0,AAPL
221.17322424578342,221.29295584608857,217.0023958735564,220.36500549316406,43840200,0.0,0.0,0.0,AAPL
221.14327916881817,224.98481497811864,221.03352013282222,221.89163208007812,36615400,0.0,0.0,0.0,AAPL
223.4581991238727,224.74537478911404,219.28738577978086,220.3350830078125,48423000,0.0,0.0,0.0,AAPL
220.33506702469683,220.7840757397734,216.23409233980902,220.42486572265625,67180000,0.0,0.0,0.0,AAPL
218.4392435287618,220.99361925876318,216.25405039598212,219.6266326904297,51591000,0.0,0.0,0.0,AAPL
220.9736588702828,222.6000688776049,217.4114916314568,222.1710205078125,44587100,0.0,0.0,0.0,AAPL
222.01136566399225,223.059062794204,219.33725854525207,222.28077697753906,37498200,0.0,0.0,0.0,AAPL
223.08901316997165,223.5479944694599,221.42268236911949,222.01138305664062,36766600,0.0,0.0,0.0,AAPL
216.0644583037111,216.74297289953918,213.4502168549942,215.84495544433594,59357400,0.0,0.0,0.0,AAPL
215.27619443719672,216.42366284814068,214.02893954474482,216.31390380859375,45519300,0.0,0.0,0.0,AAPL
217.07224903728172,222.22092099435915,217.06226125375574,220.20535278320312,59894900,0.0,0.0,0.0,AAPL
224.49591687958383,229.31531179988679,224.1367068474718,228.3673858642578,66781300,0.0,0.0,0.0,AAPL
229.46496974860833,232.57811312113958,227.12012443578536,227.6988525390625,318679900,0.0,0.0,0.0,AAPL
226.8407407931877,228.94610768522742,225.31410200503296,225.97265625,54146000,0.0,0.0,0.0,AAPL
228.14786961487798,228.8463445678705,225.2342838755063,226.8706817626953,43556100,0.0,0.0,0.0,AAPL
224.43603888049125,226.79085685048213,223.52804884217394,225.8728790283203,42308700,0.0,0.0,0.0,AAPL
226.80083714120576,227.99819881641105,224.9149883158055,227.02035522460938,36636700,0.0,0.0,0.0,AAPL
227.9582911728241,229.01596089620384,226.80083496693393,227.2897491455078,34026000,0.0,0.0,0.0,AAPL
229.53482055042815,232.4883270263672,229.14567760776433,232.4883270263672,54541900,0.0,0.0,0.0,AAPL
229.01597026460064,229.14567442683443,223.24866456606327,225.71324157714844,63285000,0.0,0.0,0.0,AAPL
225.39393750024195,226.8706831083472,222.5302449869956,226.281982421875,32880600,0.0,0.0,0.0,AAPL
224.64557310138042,226.3119038145279,222.82957789090332,225.17440795898438,34044200,0.0,0.0,0.0,AAPL
227.39951613756347,227.49930262356304,223.63780617480538,226.30194091796875,37245100,0.0,0.0,0.0,AAPL
224.0069821228032,225.1943712346882,220.84394549402703,221.20315551757812,39505400,0.0,0.0,0.0,AAPL
223.80742742544692,225.4837307412941,222.75973024040246,225.27420043945312,31855700,0.0,0.0,0.0,AAPL
224.73538646570117,229.24546472466872,224.33627096325682,229.03591918945312,33591100,0.0,0.0,0.0,AAPL
227.27979028338342,228.99601435408132,226.67112924406288,228.53701782226562,28183500,0.0,0.0,0.0,AAPL
228.79644988971887,228.9062089337624,226.84074743911052,227.05029296875,31759200,0.0,0.0,0.0,AAPL
228.19775690140833,231.22110160659443,228.09798564307096,230.79205322265625,39882100,0.0,0.0,0.0,AAPL
233.0969778733182,236.9684620133565,231.85969551276995,233.33645629882812,64751400,0.0,0.0,0.0,AAPL
231.09139869260778,231.61024577942743,229.33525401328018,231.27099609375,34082200,0.0,0.0,0.0,AAPL
232.9173703418766,233.3364614020046,230.0137723986246,231.6401824951172,32993800,0.0,0.0,0.0,AAPL
235.66131853389138,235.66131853389138,233.4960858911256,234.48391723632812,46431500,0.0,0.0,0.0,AAPL
233.9351372634737,236.32987592195377,233.9351372634737,235.96067810058594,36254500,0.0,0.0,0.0,AAPL
233.376366009758,235.70125104779564,232.08920560922664,235.342041015625,38846600,0.0,0.0,0.0,AAPL
233.56595129753524,234.62362105235994,227.25982300232985,230.25323486328125,52287000,0.0,0.0,0.0,AAPL
229.47495899723685,230.3131259260407,227.90841463888628,230.0636749267578,31109500,0.0,0.0,0.0,AAPL
229.23547896644118,232.7078323586645,229.0658541264054,230.9018096923828,38802300,0.0,0.0,0.0,AAPL
232.80762499530724,234.21451699403664,232.03931169048735,232.88743591308594,36087100,0.0,0.0,0.0,AAPL
232.58810476348472,233.815399347975,231.8098189074392,233.15684509277344,35417200,0.0,0.0,0.0,AAPL
232.09916306464564,232.95727501758805,229.04588560251634,229.5946807861328,47070900,0.0,0.0,0.0,AAPL
228.83635490362704,229.325284321648,224.8750719925984,225.4138946533203,64370100,0.0,0.0,0.0,AAPL
220.48472918772245,224.8551151455125,219.78626950218685,222.42047119140625,65276700,0.0,0.0,0.0,AAPL
220.5046966292777,222.3007315284092,219.2275088130919,221.52244567871094,44944500,0.0,0.0,0.0,AAPL
221.31291912362707,223.45819152571042,220.65436486265338,222.95928955078125,28111300,0.0,0.0,0.0,AAPL
222.12113695305962,225.5735453041769,220.7042571772517,222.23089599609375,54561100,0.0,0.0,0.0,AAPL
224.13670611072257,227.37956894750107,224.0768403097807,226.98043823242188,42137700,0.0,0.0,0.0,AAPL
226.92049995960826,228.4088689967903,226.16134014604208,226.7107391357422,38328800,0.25,0.0,0.0,AAPL
224.7528927426808,225.45212091614073,221.25673663335022,223.98373413085938,42005600,0.0,0.0,0.0,AAPL
224.30339000560164,225.34224111445195,223.11469448970428,223.98373413085938,40398300,0.0,0.0,0.0,AAPL
223.76397540644066,226.4010754152989,222.5153482196322,224.8727569580078,48566200,0.0,0.0,0.0,AAPL
224.77287777547028,228.61864039722624,224.7528954725484,227.9693603515625,44923900,0.0,0.0,0.0,AAPL
226.15134020310103,226.67077335813082,224.023689933323,224.7528839111328,47923700,0.0,0.0,0.0,AAPL
225.00261496304853,229.4876892234719,224.92270099550518,227.7695770263672,44686000,0.0,0.0,0.0,AAPL
226.73070634208972,229.90722171238716,226.41106572007726,228.02928161621094,36211800,0.0,0.0,0.0,AAPL
227.80951934283004,229.67746064503265,225.64190448211673,228.7484893798828,35169600,0.0,0.0,0.0,AAPL
228.6286329426038,229.90722593821596,225.46211628612434,228.26902770996094,42108300,0.0,0.0,0.0,AAPL
227.80952873867182,230.46661102927646,227.80952873867182,229.61753845214844,38168300,0.0,0.0,0.0,AAPL
231.2058026888721,232.99383009111634,229.48769048234254,232.61424255371094,90152800,0.0,0.0,0.0,AAPL
233.07373841155265,235.31128373473052,233.07373841155265,234.8018341064453,45986200,0.0,0.0,0.0,AAPL
234.21249554010248,235.43115689965902,233.55321672420507,234.67198181152344,33498400,0.0,0.0,0.0,AAPL
234.55211454995276,237.5488197625333,233.71304074851764,237.06935119628906,28481400,0.0,0.0,0.0,AAPL
237.00941446483552,240.52553753151284,236.89953466637493,239.3268585205078,48137100,0.0,0.0,0.0,AAPL
239.54662188503684,242.49337894569658,238.6376176509325,242.3834991455078,38861000,0.0,0.0,0.0,AAPL
242.60325739533934,243.84190102311462,240.9850414761411,242.74310302734375,44383900,0.0,0.0,0.0,AAPL
243.72204013219255,244.2714238935446,241.86408229295347,242.7730712890625,40033900,0.0,0.0,0.0,AAPL
242.6432183998472,244.3613305629988,241.8141281502541,242.5732879638672,36870600,0.0,0.0,0.0,AAPL
241.56440918324205,246.96847124510987,241.48449521514058,246.47900390625,44649200,0.0,0.0,0.0,AAPL
246.61884065291167,247.93739821602466,245.0705399660552,247.4978790283203,36914800,0.0,0.0,0.0,AAPL
247.68767076725757,250.52454792031958,245.98952569372008,246.2192840576172,45205800,0.0,0.0,0.0,AAPL
246.61885092340057,248.46682524629017,245.41017310687806,247.68768310546875,32777500,0.0,0.0,0.0,AAPL
247.54782582286595,249.01619729452798,245.96955931284188,247.85748291015625,33155300,0.0,0.0,0.0,AAPL
247.71764416028498,251.10392039685559,247.3780059899919,250.7642822265625,51694800,0.0,0.0,0.0,AAPL
249.80533943156328,253.5512208135588,249.50566587259755,253.20159912109375,51356400,0.0,0.0,0.0,AAPL
251.88305927654196,254.0007260278641,247.46791553993853,247.77757263183594,56774100,0.0,0.0,0.0,AAPL
247.22817727073837,251.72323503929724,246.81862390484895,249.51565551757812,60882300,0.0,0.0,0.0,AAPL
247.76758181309805,254.71994465608725,245.42017186050566,254.21051025390625,147495300,0.0,0.0,0.0,AAPL
254.49020366493687,255.36922684225433,253.17164603591402,254.98965454101562,40858800,0.0,0.0,0.0,AAPL
255.2094124344067,257.92641115938613,255.0096198916901,257.91644287109375,23234700,0.0,0.0,0.0,AAPL
257.90642916266114,259.81433504408284,257.34704665632455,258.7355041503906,27237100,0.0,0.0,0.0,AAPL
257.54682582842287,258.41589596104086,252.78207543596488,255.30929565429688,42355300,0.0,0.0,0.0,AAPL
251.95298524244893,253.22159473829512,250.47461491371794,251.9230194091797,35557500,0.0,0.0,0.0,AAPL
252.16275955239965,253.00183336212825,249.15605553782555,250.1449737548828,39480700,0.0,0.0,0.0,AAPL
248.65660659999048,248.826433311358,241.55442975303322,243.5821990966797,55740700,0.0,0.0,0.0,AAPL
243.0927276611328,243.91181916074598,241.624340886356,243.0927276611328,40244100,0.0,0.0,0.0,AAPL
244.04168187374515,247.05836939894766,242.93290033169586,244.73092651367188,45045600,0.0,0.0,0.0,AAPL
242.71314361950866,245.28032844029428,241.08494412707995,241.94400024414062,40856000,0.0,0.0,0.0,AAPL
241.65429905026372,243.44234164075266,239.78635773622742,242.43344116210938,37628900,0.0,0.0,0.0,AAPL
239.7463920626497,239.8962364632009,232.74409661721964,236.58987426757812,61710900,0.0,0.0,0.0,AAPL
233.27352322575203,234.41227060505477,229.46771001708314,234.14256286621094,49630700,0.0,0.0,0.0,AAPL
234.49217517741417,235.8606656353981,232.21468051006943,233.02378845214844,39435300,0.0,0.0,0.0,AAPL
234.38230107288462,238.6975638581554,234.17252500331003,237.60874938964844,39832000,0.0,0.0,0.0,AAPL
237.089336348529,237.74859991927732,227.7795647267042,228.00930786132812,71759100,0.0,0.0,0.0,AAPL
231.86506609768284,232.03487756376998,228.22906438809179,229.7274169921875,68488300,0.0,0.0,0.0,AAPL
223.75398423747347,224.17352112887505,219.13906319002535,222.39547729492188,98070400,0.0,0.0,0.0,AAPL
219.54859611049605,223.87384226456615,219.54859611049605,223.58416748046875,64126500,0.0,0.0,0.0,AAPL
224.493183388126,226.78066167492807,222.05586069453574,223.41436767578125,60234800,0.0,0.0,0.0,AAPL
224.53312753788666,225.38220009721186,221.16683361690275,222.5353240966797,54697900,0.0,0.0,0.0,AAPL
223.77396171163917,231.89502211760887,223.73399710835045,229.6075439453125,94863400,0.0,0.0,0.0,AAPL
230.59647127201654,239.9262098046868,230.55650666713984,237.99832153320312,75707600,0.0,0.0,0.0,AAPL
233.86287156365174,239.5965730646729,233.75299176206667,239.0971221923828,45486100,0.0,0.0,0.0,AAPL
238.40787147181928,240.52553823889048,236.94948349745044,237.3290557861328,55658300,0.0,0.0,0.0,AAPL
246.91852728753366,246.91852728753366,233.18362815459494,235.74081420898438,101075100,0.0,0.0,0.0,AAPL
229.73741895869952,231.5753945205246,225.45212191586603,227.75958251953125,73063300,0.0,0.0,0.0,AAPL
227.00041910872287,232.87396618357337,226.40107197135944,232.54432678222656,45067300,0.0,0.0,0.0,AAPL
228.27901582634638,232.4144684638066,228.0193068583431,232.21469116210938,39620300,0.0,0.0,0.0,AAPL
231.0359788855247,233.54323203112875,230.17692277145878,232.9638671875,29925300,0.0,0.0,0.0,AAPL
232.3445476829273,233.74300400322835,227.0104008794231,227.3800048828125,39707200,0.0,0.0,0.0,AAPL
229.57000732421875,230.58999633789062,227.1999969482422,227.64999389648438,33115600,0.25,0.0,0.0,AAPL
228.1999969482422,235.22999572753906,228.1300048828125,232.6199951171875,53718400,0.0,0.0,0.0,AAPL
231.1999969482422,236.9600067138672,230.67999267578125,236.8699951171875,45243300,0.0,0.0,0.0,AAPL
236.91000366210938,242.33999633789062,235.57000732421875,241.52999877929688,53614100,0.0,0.0,0.0,AAPL
241.25,245.5500030517578,240.99000549316406,244.60000610351562,40896200,0.0,0.0,0.0,AAPL
244.14999389648438,245.17999267578125,241.83999633789062,244.47000122070312,48822500,0.0,0.0,0.0,AAPL
244.66000366210938,246.00999450683594,243.16000366210938,244.8699951171875,32204200,0.0,0.0,0.0,AAPL
244.94000244140625,246.77999877929688,244.2899932861328,245.8300018310547,32316900,0.0,0.0,0.0,AAPL
245.9499969482422,248.69000244140625,245.22000122070312,245.5500030517578,53197400,0.0,0.0,0.0,AAPL
244.92999267578125,248.86000061035156,244.4199981689453,247.10000610351562,51326400,0.0,0.0,0.0,AAPL
248.0,250.0,244.91000366210938,247.0399932861328,48013300,0.0,0.0,0.0,AAPL
244.3300018310547,244.97999572753906,239.1300048828125,240.36000061035156,44433600,0.0,0.0,0.0,AAPL
239.41000366210938,242.4600067138672,237.05999755859375,237.3000030517578,41078200,0.0,0.0,0.0,AAPL
200.4199981689453,205.3000030517578,198.44000244140625,202.0399932861328,99806200,0.0,0.0,0.0,TSLA
204.17999267578125,205.27999877929688,198.4499969482422,201.8800048828125,85907000,0.0,0.0,0.0,TSLA
200.52000427246094,204.52000427246094,198.5,202.63999938964844,82099200,0.0,0.0,0.0,TSLA
198.72999572753906,199.75,186.72000122070312,188.13999938964844,134334900,0.0,0.0,0.0,TSLA
183.0500030517578,184.58999633789062,177.57000732421875,180.74000549316406,119660800,0.0,0.0,0.0,TSLA
179.99000549316406,181.5800018310547,173.6999969482422,176.5399932861328,107920900,0.0,0.0,0.0,TSLA
174.35000610351562,180.0399932861328,173.6999969482422,178.64999389648438,102129000,0.0,0.0,0.0,TSLA
181.5,182.72999572753906,174.6999969482422,175.33999633789062,85315300,0.0,0.0,0.0,TSLA
175.4499969482422,182.8699951171875,174.8000030517578,177.77000427246094,85391500,0.0,0.0,0.0,TSLA
177.77000427246094,179.42999267578125,172.41000366210938,177.5399932861328,87391700,0.0,0.0,0.0,TSLA
173.0500030517578,176.0500030517578,169.14999389648438,169.47999572753906,106524500,0.0,0.0,0.0,TSLA
167.77000427246094,171.1699981689453,160.50999450683594,162.5,126325700,0.0,0.0,0.0,TSLA
